FileName,Time Recorded,Tool,Overall Task,Tool bounding box
AN01-20210104-154854_3356.jpg,249.657,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 323, 'ymin': 35, 'xmax': 405, 'ymax': 173}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 377, 'ymin': 135, 'xmax': 413, 'ymax': 185}]"
AN01-20210104-154854_3357.jpg,249.71,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 323, 'ymin': 35, 'xmax': 405, 'ymax': 173}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 377, 'ymin': 135, 'xmax': 413, 'ymax': 185}]"
AN01-20210104-154854_3358.jpg,249.813,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 337, 'ymin': 61, 'xmax': 409, 'ymax': 193}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3359.jpg,249.865,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 337, 'ymin': 61, 'xmax': 409, 'ymax': 193}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3360.jpg,249.918,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 337, 'ymin': 61, 'xmax': 409, 'ymax': 193}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3361.jpg,250.02,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 345, 'ymin': 73, 'xmax': 411, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 410, 'ymin': 123, 'xmax': 424, 'ymax': 168}]"
AN01-20210104-154854_3362.jpg,250.123,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 345, 'ymin': 73, 'xmax': 411, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 410, 'ymin': 123, 'xmax': 424, 'ymax': 168}]"
AN01-20210104-154854_3363.jpg,250.179,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 345, 'ymin': 73, 'xmax': 411, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 410, 'ymin': 123, 'xmax': 424, 'ymax': 168}]"
AN01-20210104-154854_3364.jpg,250.236,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 345, 'ymin': 73, 'xmax': 411, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 410, 'ymin': 123, 'xmax': 424, 'ymax': 168}]"
AN01-20210104-154854_3365.jpg,250.353,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 81, 'xmax': 410, 'ymax': 204}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3366.jpg,250.405,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 81, 'xmax': 410, 'ymax': 204}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3367.jpg,250.457,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 81, 'xmax': 410, 'ymax': 204}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3368.jpg,250.563,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 81, 'xmax': 402, 'ymax': 202}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3369.jpg,250.614,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 81, 'xmax': 402, 'ymax': 202}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3370.jpg,250.665,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 81, 'xmax': 402, 'ymax': 202}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3371.jpg,250.716,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 81, 'xmax': 402, 'ymax': 202}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3372.jpg,250.768,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 81, 'xmax': 402, 'ymax': 202}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3373.jpg,250.886,ultrasound,Cross-section,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 74, 'xmax': 404, 'ymax': 204}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3374.jpg,250.946,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 74, 'xmax': 404, 'ymax': 204}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3375.jpg,251.005,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 74, 'xmax': 404, 'ymax': 204}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3376.jpg,251.057,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 78, 'xmax': 399, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3377.jpg,251.109,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 78, 'xmax': 399, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3378.jpg,251.214,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 84, 'xmax': 399, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3379.jpg,251.27,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 84, 'xmax': 399, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3380.jpg,251.326,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 84, 'xmax': 399, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3381.jpg,251.445,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 84, 'xmax': 399, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}]"
AN01-20210104-154854_3382.jpg,251.496,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 92, 'xmax': 402, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 144, 'xmax': 574, 'ymax': 176}]"
AN01-20210104-154854_3383.jpg,251.547,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 92, 'xmax': 402, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 144, 'xmax': 574, 'ymax': 176}]"
AN01-20210104-154854_3384.jpg,251.597,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 92, 'xmax': 402, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 144, 'xmax': 574, 'ymax': 176}]"
AN01-20210104-154854_3385.jpg,251.648,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 351, 'ymin': 92, 'xmax': 402, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 144, 'xmax': 574, 'ymax': 176}]"
AN01-20210104-154854_3386.jpg,251.749,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 357, 'ymin': 80, 'xmax': 387, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 507, 'ymin': 146, 'xmax': 589, 'ymax': 189}]"
AN01-20210104-154854_3387.jpg,251.803,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 357, 'ymin': 80, 'xmax': 387, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 507, 'ymin': 146, 'xmax': 589, 'ymax': 189}]"
AN01-20210104-154854_3388.jpg,251.857,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 357, 'ymin': 80, 'xmax': 387, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 507, 'ymin': 146, 'xmax': 589, 'ymax': 189}]"
AN01-20210104-154854_3389.jpg,251.914,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 92, 'xmax': 398, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 149, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3390.jpg,251.971,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 352, 'ymin': 92, 'xmax': 398, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 149, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3391.jpg,252.084,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 95, 'xmax': 397, 'ymax': 194}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 517, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3392.jpg,252.135,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 95, 'xmax': 397, 'ymax': 194}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 517, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3393.jpg,252.185,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 95, 'xmax': 397, 'ymax': 194}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 517, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3394.jpg,252.288,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 95, 'xmax': 397, 'ymax': 194}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 517, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3395.jpg,252.39,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 106, 'xmax': 388, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 517, 'ymin': 151, 'xmax': 639, 'ymax': 261}]"
AN01-20210104-154854_3396.jpg,252.452,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 106, 'xmax': 388, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 517, 'ymin': 151, 'xmax': 639, 'ymax': 261}]"
AN01-20210104-154854_3397.jpg,252.513,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 102, 'xmax': 389, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 150, 'xmax': 639, 'ymax': 261}]"
AN01-20210104-154854_3398.jpg,252.578,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 102, 'xmax': 389, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 150, 'xmax': 639, 'ymax': 261}]"
AN01-20210104-154854_3399.jpg,252.643,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 102, 'xmax': 389, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 150, 'xmax': 639, 'ymax': 261}]"
AN01-20210104-154854_3400.jpg,252.694,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 102, 'xmax': 389, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 150, 'xmax': 639, 'ymax': 261}]"
AN01-20210104-154854_3401.jpg,252.745,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 96, 'xmax': 390, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 152, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3402.jpg,252.799,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 96, 'xmax': 390, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 152, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3403.jpg,252.853,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 353, 'ymin': 96, 'xmax': 390, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 152, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3404.jpg,252.953,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 96, 'xmax': 386, 'ymax': 191}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3405.jpg,253.056,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 96, 'xmax': 386, 'ymax': 191}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3406.jpg,253.115,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 96, 'xmax': 386, 'ymax': 191}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 151, 'xmax': 639, 'ymax': 259}]"
AN01-20210104-154854_3407.jpg,253.174,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 97, 'xmax': 384, 'ymax': 191}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3408.jpg,253.225,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 97, 'xmax': 384, 'ymax': 191}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3409.jpg,253.276,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 97, 'xmax': 384, 'ymax': 191}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 515, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3410.jpg,253.393,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 97, 'xmax': 384, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3411.jpg,253.444,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 97, 'xmax': 384, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3412.jpg,253.494,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 97, 'xmax': 384, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3413.jpg,253.547,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 97, 'xmax': 384, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3414.jpg,253.599,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 97, 'xmax': 384, 'ymax': 192}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3415.jpg,253.701,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 100, 'xmax': 383, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3416.jpg,253.754,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 100, 'xmax': 383, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3417.jpg,253.806,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 100, 'xmax': 383, 'ymax': 195}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3418.jpg,253.91,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 100, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3419.jpg,253.96,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 100, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3420.jpg,254.01,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 100, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3421.jpg,254.116,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 100, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 151, 'xmax': 639, 'ymax': 262}]"
AN01-20210104-154854_3422.jpg,254.166,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 98, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 148, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3423.jpg,254.216,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 98, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 148, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3424.jpg,254.324,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 98, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 148, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3425.jpg,254.374,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 354, 'ymin': 98, 'xmax': 383, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 516, 'ymin': 148, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3426.jpg,254.424,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 98, 'xmax': 383, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 150, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3427.jpg,254.475,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 98, 'xmax': 383, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 150, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3428.jpg,254.525,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 349, 'ymin': 98, 'xmax': 383, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 512, 'ymin': 150, 'xmax': 638, 'ymax': 262}]"
AN01-20210104-154854_3429.jpg,254.631,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 99, 'xmax': 385, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3430.jpg,254.746,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 99, 'xmax': 385, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3431.jpg,254.798,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 99, 'xmax': 385, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3432.jpg,254.849,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 350, 'ymin': 99, 'xmax': 385, 'ymax': 196}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3433.jpg,254.909,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 346, 'ymin': 99, 'xmax': 385, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3434.jpg,254.968,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 346, 'ymin': 99, 'xmax': 385, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3435.jpg,255.024,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 346, 'ymin': 99, 'xmax': 385, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 514, 'ymin': 147, 'xmax': 639, 'ymax': 264}]"
AN01-20210104-154854_3436.jpg,255.08,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 101, 'xmax': 384, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 510, 'ymin': 145, 'xmax': 601, 'ymax': 198}]"
AN01-20210104-154854_3437.jpg,255.181,ultrasound,nothing,"[{'class': 'ultrasound', 'xmin': 348, 'ymin': 101, 'xmax': 384, 'ymax': 197}, {'class': 'syringe', 'xmin': 400, 'ymin': 351, 'xmax': 592, 'ymax': 435}, {'class': 'guidewire', 'xmin': 510, 'ymin': 145, 'xmax': 601, 'ymax': 198}]"
